Date,AAI US Equity,AAL US Equity,ALGT US Equity,ALK US Equity,ANS US Equity,AWAQC US Equity,DAL US Equity,FRNTQ US Equity,FRNTQ US Equity,GLUX US Equity,HA US Equity,JBLU US Equity,LCC US Equity,LUV US Equity,MEH US Equity,MESA US Equity,NWA US Equity,SAVE US Equity,SKYW US Equity,UAL US Equity,RHWI US Equity,XJT US Equity,VA US Equity
2005-04-04,9.1,#N/A,#N/A,7.425,4.6,#N/A,#N/A,10.36,10.36,#N/A,6.35,12.3867,#N/A,14.03,2.25,#N/A,#N/A,#N/A,18.48,#N/A,287.999942,112,#N/A
2005-04-05,9.42,#N/A,#N/A,7.6575,4.55,#N/A,#N/A,10.28,10.28,0.78,6.31,12.96,#N/A,14.3,2.25,#N/A,#N/A,#N/A,19.32,#N/A,269.999946,114.2,#N/A
2005-04-06,9.58,#N/A,#N/A,7.8375,4.58,#N/A,#N/A,10.08,10.08,#N/A,6.27,13.0133,#N/A,14.22,2.22,#N/A,#N/A,#N/A,19.62,#N/A,269.999946,116.3,#N/A
2005-04-07,9.54,#N/A,#N/A,7.75,4.6,#N/A,#N/A,10.64,10.64,#N/A,6.44,13.28,#N/A,14.53,2.25,#N/A,#N/A,#N/A,19.76,#N/A,281.999944,115.6,#N/A
2005-04-08,9.62,#N/A,#N/A,7.695,4.64,#N/A,#N/A,10.79,10.79,#N/A,6.62,13.5733,#N/A,14.46,2.12,#N/A,#N/A,#N/A,19.06,#N/A,287.999942,110.3,#N/A
2005-04-11,9.48,#N/A,#N/A,7.5625,4.58,#N/A,#N/A,10.71,10.71,#N/A,6.7,13.56,#N/A,14.35,2.1,#N/A,#N/A,#N/A,19.3,#N/A,269.999946,111.9,#N/A
2005-04-12,9.4,#N/A,#N/A,7.715,4.54,#N/A,#N/A,10.85,10.85,0.79,6.62,13.5467,#N/A,14.64,2.1,#N/A,#N/A,#N/A,19.66,#N/A,269.999946,111.7,#N/A
2005-04-13,9.25,#N/A,#N/A,7.6475,4.39,#N/A,#N/A,10.74,10.74,#N/A,6.52,13.3533,#N/A,14.72,2.09,#N/A,#N/A,#N/A,19.75,#N/A,263.999947,109.4,#N/A
2005-04-14,8.81,#N/A,#N/A,7.5375,4.29,#N/A,#N/A,10.23,10.23,0.79,6.52,12.74,#N/A,14.94,2,#N/A,#N/A,#N/A,19.6,#N/A,251.99995,108.5,#N/A
2005-04-15,8.8,#N/A,#N/A,7.5,3.95,#N/A,#N/A,10.01,10.01,#N/A,6.55,12.7467,#N/A,14.8,2.11,#N/A,#N/A,#N/A,19.49,#N/A,275.999945,107,#N/A
2005-04-18,8.89,#N/A,#N/A,7.5175,4.07,#N/A,#N/A,10.2,10.2,#N/A,6.54,13.0267,#N/A,14.86,1.99,#N/A,#N/A,#N/A,19.24,#N/A,263.999947,108.5,#N/A
2005-04-19,8.89,#N/A,#N/A,7.525,3.99,#N/A,#N/A,10.13,10.13,0.785,6.53,13.0133,#N/A,14.85,1.94,#N/A,#N/A,#N/A,19.26,#N/A,263.999947,109.8,#N/A
2005-04-20,8.76,#N/A,#N/A,7.2725,4.04,#N/A,#N/A,10,10,0.78,6.43,12.98,#N/A,14.44,1.82,#N/A,#N/A,#N/A,19.01,#N/A,241.199952,105.2,#N/A
2005-04-21,9.12,#N/A,#N/A,7.2325,4.04,#N/A,#N/A,10.19,10.19,#N/A,6.49,13.8333,#N/A,14.97,1.78,#N/A,#N/A,#N/A,19.33,#N/A,245.999951,109.1,#N/A
2005-04-22,8.68,#N/A,#N/A,6.895,4.01,#N/A,#N/A,9.75,9.75,0.68,6.49,13.32,#N/A,14.5,1.51,#N/A,#N/A,#N/A,18.1,#N/A,239.999952,97.1,#N/A
2005-04-25,8.75,#N/A,#N/A,6.92,4.08,#N/A,#N/A,9.56,9.56,0.68,6.38,13.2467,#N/A,14.69,1.58,#N/A,#N/A,#N/A,17.94,#N/A,245.999951,96.2,#N/A
2005-04-26,8.29,#N/A,#N/A,6.7875,4.08,#N/A,#N/A,9.52,9.52,#N/A,6.33,12.8533,#N/A,14.56,1.51,#N/A,#N/A,#N/A,17.83,#N/A,203.999959,92,#N/A
2005-04-27,8.2,#N/A,#N/A,6.725,4.17,#N/A,#N/A,9.77,9.77,#N/A,6.12,13.1533,#N/A,14.78,1.59,#N/A,#N/A,#N/A,17.6,#N/A,227.999954,89.5,#N/A
2005-04-28,8.03,#N/A,#N/A,6.6425,4.2,#N/A,#N/A,9.65,9.65,0.78,5.85,13.2667,#N/A,14.58,1.69,#N/A,#N/A,#N/A,18,#N/A,217.199957,90.4,#N/A
2005-04-29,8.3,#N/A,#N/A,6.6675,3.95,#N/A,#N/A,9.71,9.71,#N/A,5.92,13.3667,#N/A,14.88,2,#N/A,#N/A,#N/A,18.08,#N/A,230.399954,88.8,#N/A
2005-05-02,8.27,#N/A,#N/A,6.7825,3.88,#N/A,#N/A,9.75,9.75,0.7,5.79,13.42,#N/A,15,1.93,#N/A,#N/A,#N/A,18.28,#N/A,215.999957,89.5,#N/A
2005-05-03,8.37,#N/A,#N/A,6.8,3.85,#N/A,#N/A,9.96,9.96,#N/A,5.4,13.9,#N/A,14.99,1.85,#N/A,#N/A,#N/A,18.71,#N/A,209.999958,89.7,#N/A
2005-05-04,8.52,#N/A,#N/A,6.855,4.07,#N/A,#N/A,10.48,10.48,0.78,5.4,13.9733,#N/A,15.5,1.8,#N/A,#N/A,#N/A,19.32,#N/A,215.999957,91.6,#N/A
2005-05-05,8.34,#N/A,#N/A,6.7975,4.17,#N/A,#N/A,10.24,10.24,#N/A,5.37,13.9267,#N/A,15.32,1.66,#N/A,#N/A,#N/A,18.86,#N/A,227.999954,92.1,#N/A
2005-05-06,8.28,#N/A,#N/A,6.7825,4.2,#N/A,#N/A,10.73,10.73,#N/A,5.45,13.8,#N/A,15.29,1.73,#N/A,#N/A,#N/A,18.78,#N/A,239.999952,92.1,#N/A
2005-05-09,8.38,#N/A,#N/A,6.92,4.22,#N/A,#N/A,10.78,10.78,#N/A,5.4,13.9733,#N/A,15.38,1.77,#N/A,#N/A,#N/A,18.37,#N/A,215.999957,93.6,#N/A
2005-05-10,8.27,#N/A,#N/A,6.845,4.16,#N/A,#N/A,10.84,10.84,#N/A,5.23,13.8,#N/A,14.95,1.75,#N/A,#N/A,#N/A,18.12,#N/A,233.999953,88.7,#N/A
2005-05-11,8.24,#N/A,#N/A,6.875,4.09,#N/A,#N/A,10.54,10.54,0.7,5.28,13.7667,#N/A,14.9,1.75,#N/A,#N/A,#N/A,18,#N/A,227.999954,89.9,#N/A
2005-05-12,8.23,#N/A,#N/A,6.7425,4.41,#N/A,#N/A,10.71,10.71,#N/A,4.89,13.94,#N/A,14.53,1.87,#N/A,#N/A,#N/A,17.76,#N/A,239.999952,88.1,#N/A
2005-05-13,8.03,#N/A,#N/A,6.7175,4.49,#N/A,#N/A,10.6,10.6,#N/A,4.64,13.7867,#N/A,14.87,1.76,#N/A,#N/A,#N/A,17.35,#N/A,227.999954,85.2,#N/A
2005-05-16,8.25,#N/A,#N/A,6.85,4.59,#N/A,#N/A,10.85,10.85,#N/A,4.32,14.0067,#N/A,15.01,1.77,#N/A,#N/A,#N/A,17.92,#N/A,238.799952,87.2,#N/A
2005-05-17,8.35,#N/A,#N/A,6.86,4.43,#N/A,#N/A,10.89,10.89,#N/A,4.5,14.1667,#N/A,15,1.8,#N/A,#N/A,#N/A,17.95,#N/A,256.799949,89.8,#N/A
2005-05-18,9.5,#N/A,#N/A,7.0875,4.7,#N/A,#N/A,11.75,11.75,#N/A,4.93,14.9333,#N/A,14.99,1.87,#N/A,#N/A,#N/A,18.5,#N/A,287.999942,90.7,#N/A
2005-05-19,9.37,#N/A,#N/A,7.0925,4.61,#N/A,#N/A,12,12,#N/A,5.14,15.2267,#N/A,14.79,1.88,#N/A,#N/A,#N/A,18.25,#N/A,311.999938,93,#N/A
2005-05-20,9.69,#N/A,#N/A,7.1075,4.58,#N/A,#N/A,11.98,11.98,#N/A,5.06,15.06,#N/A,14.94,2.03,#N/A,#N/A,#N/A,18.24,#N/A,275.999945,91,#N/A
2005-05-23,9.88,#N/A,#N/A,7.12,4.53,#N/A,#N/A,11.95,11.95,#N/A,5,14.6733,#N/A,14.89,2.04,#N/A,#N/A,#N/A,18.21,#N/A,245.999951,91.8,#N/A
2005-05-24,9.92,#N/A,#N/A,7.055,4.6,#N/A,#N/A,11.56,11.56,#N/A,5,14.4333,#N/A,14.7,1.97,#N/A,#N/A,#N/A,17.84,#N/A,290.399942,89.5,#N/A
2005-05-25,9.75,#N/A,#N/A,6.9725,4.55,#N/A,#N/A,11.8,11.8,0.7,5.05,14.1267,#N/A,14.5,1.92,#N/A,#N/A,#N/A,17.55,#N/A,269.999946,87.1,#N/A
2005-05-26,10.1,#N/A,#N/A,7.175,4.61,#N/A,#N/A,12.23,12.23,#N/A,5.03,14.6533,#N/A,14.66,1.95,#N/A,#N/A,#N/A,17.96,#N/A,257.999948,88,#N/A
2005-05-27,9.94,#N/A,#N/A,7.1775,5.09,#N/A,#N/A,12.09,12.09,#N/A,5.1,14.5,#N/A,14.61,1.93,#N/A,#N/A,#N/A,18.19,#N/A,263.999947,86.8,#N/A
2005-05-31,9.76,#N/A,#N/A,7.38,4.99,#N/A,#N/A,12.21,12.21,#N/A,5.34,14.4867,#N/A,14.55,1.96,#N/A,#N/A,#N/A,18.24,#N/A,251.99995,86.3,#N/A
2005-06-01,9.89,#N/A,#N/A,7.415,4.94,#N/A,#N/A,12.28,12.28,#N/A,5.38,14.1533,#N/A,14.5,2.02,#N/A,#N/A,#N/A,18.26,#N/A,257.999948,85.9,#N/A
2005-06-02,10.11,#N/A,#N/A,7.6125,5.05,#N/A,#N/A,12.56,12.56,0.85,5.76,15.0467,#N/A,14.68,2.18,#N/A,#N/A,#N/A,18.77,#N/A,263.999947,90.7,#N/A
2005-06-03,10.1,#N/A,#N/A,7.485,5,#N/A,#N/A,12.43,12.43,#N/A,5.31,14.7133,#N/A,14.59,2.2,#N/A,#N/A,#N/A,18.67,#N/A,251.99995,90.5,#N/A
2005-06-06,10.33,#N/A,#N/A,7.605,4.89,#N/A,#N/A,12.41,12.41,0.74,5.13,14.9,#N/A,14.65,2.24,#N/A,#N/A,#N/A,18.93,#N/A,274.799945,93.1,#N/A
2005-06-07,10.44,#N/A,#N/A,7.68,4.99,#N/A,#N/A,12.78,12.78,0.74,5.24,15.3133,#N/A,14.61,2.29,#N/A,#N/A,#N/A,18.95,#N/A,263.999947,95,#N/A
2005-06-08,10.08,#N/A,#N/A,7.5625,5,#N/A,#N/A,12.75,12.75,#N/A,5.2,15.28,#N/A,14.54,2.45,#N/A,#N/A,#N/A,18.76,#N/A,245.999951,92,#N/A
2005-06-09,10.01,#N/A,#N/A,7.55,4.84,#N/A,#N/A,12.33,12.33,0.74,5.13,15.1,#N/A,14.45,2.57,#N/A,#N/A,#N/A,18.5,#N/A,239.999952,92.1,#N/A
2005-06-10,10.05,#N/A,#N/A,7.7075,4.91,#N/A,#N/A,12.31,12.31,#N/A,5,14.8867,#N/A,14.38,2.51,#N/A,#N/A,#N/A,18.82,#N/A,239.999952,92.5,#N/A
2005-06-13,9.91,#N/A,#N/A,7.535,4.85,#N/A,#N/A,12.23,12.23,0.74,4.83,14.8333,#N/A,14.41,2.58,#N/A,#N/A,#N/A,18.72,#N/A,221.999956,90.9,#N/A
2005-06-14,9.92,#N/A,#N/A,7.6175,4.83,#N/A,#N/A,12.4,12.4,0.72,4.93,14.8933,#N/A,14.33,2.52,#N/A,#N/A,#N/A,18.9,#N/A,221.999956,90.7,#N/A
2005-06-15,9.86,#N/A,#N/A,7.6575,4.81,#N/A,#N/A,12.2,12.2,0.7,5.1,14.6267,#N/A,14.25,2.45,#N/A,#N/A,#N/A,18.82,#N/A,221.999956,93.1,#N/A
2005-06-16,9.86,#N/A,#N/A,7.65,4.84,#N/A,#N/A,12.23,12.23,#N/A,5.06,14.62,#N/A,14.26,2.47,#N/A,#N/A,#N/A,19,#N/A,219.599956,92,#N/A
2005-06-17,9.79,#N/A,#N/A,7.5975,4.77,#N/A,#N/A,11.82,11.82,0.7,5.1,14.3467,#N/A,14.07,2.25,#N/A,#N/A,#N/A,18.71,#N/A,227.999954,91.5,#N/A
2005-06-20,9.74,#N/A,#N/A,7.6,4.62,#N/A,#N/A,11.76,11.76,#N/A,5,14.54,#N/A,14.33,2.16,#N/A,#N/A,#N/A,18.78,#N/A,209.999958,91.3,#N/A
2005-06-21,9.69,#N/A,#N/A,7.6975,4.62,#N/A,#N/A,11.9,11.9,#N/A,4.82,14.6267,#N/A,14.37,2.16,#N/A,#N/A,#N/A,18.97,#N/A,215.999957,91.5,#N/A
2005-06-22,9.71,#N/A,#N/A,7.7125,4.26,#N/A,#N/A,12.08,12.08,#N/A,4.65,14.6,#N/A,14.36,2.18,#N/A,#N/A,#N/A,19.03,#N/A,215.999957,92.9,#N/A
2005-06-23,9.41,#N/A,#N/A,7.44,4.11,#N/A,#N/A,11.75,11.75,0.77,4.5,14.1133,#N/A,13.8,2.03,#N/A,#N/A,#N/A,18.48,#N/A,215.999957,88.8,#N/A
2005-06-24,9.03,#N/A,#N/A,7.335,4.14,#N/A,#N/A,11.19,11.19,#N/A,4.3,13.48,#N/A,13.86,2.08,#N/A,#N/A,#N/A,18.05,#N/A,221.999956,88.5,#N/A
2005-06-27,8.93,#N/A,#N/A,7.29,4.08,#N/A,#N/A,10.37,10.37,#N/A,3.87,13.24,#N/A,13.77,2.21,#N/A,#N/A,#N/A,17.9,#N/A,239.999952,85.3,#N/A
2005-06-28,9.47,#N/A,#N/A,7.625,4.1,#N/A,#N/A,10.7,10.7,0.77,4.05,13.78,#N/A,14.05,2.3,#N/A,#N/A,#N/A,18.7,#N/A,251.99995,88.7,#N/A
2005-06-29,9.57,#N/A,#N/A,7.6225,4.2,#N/A,#N/A,10.75,10.75,0.52,4.1,13.9933,#N/A,13.96,2.34,#N/A,#N/A,#N/A,18.82,#N/A,239.999952,86.9,#N/A
2005-06-30,9.23,#N/A,#N/A,7.4375,4.21,#N/A,#N/A,10.33,10.33,0.77,4.05,13.6267,#N/A,13.93,2.39,#N/A,#N/A,#N/A,18.18,#N/A,227.999954,85.1,#N/A
2005-07-01,9.28,#N/A,#N/A,7.4275,4.1,#N/A,#N/A,10.62,10.62,#N/A,4.35,13.5533,#N/A,13.81,2.4,#N/A,#N/A,#N/A,18.19,#N/A,233.999953,87.8,#N/A
2005-07-05,9.15,#N/A,#N/A,7.455,3.937,#N/A,#N/A,10.93,10.93,0.77,4.42,13.4067,#N/A,13.78,2.33,#N/A,#N/A,#N/A,18.27,#N/A,215.999957,86.5,#N/A
2005-07-06,8.99,#N/A,#N/A,7.45,4.05,#N/A,#N/A,10.85,10.85,0.86,4.35,13.3533,#N/A,13.59,2.35,#N/A,#N/A,#N/A,18.2,#N/A,209.999958,86.1,#N/A
2005-07-07,9.01,#N/A,#N/A,7.39,4.2,#N/A,#N/A,10.73,10.73,0.77,4.33,13.3733,#N/A,13.77,2.36,#N/A,#N/A,#N/A,18.08,#N/A,215.999957,87.4,#N/A
2005-07-08,9.37,#N/A,#N/A,7.645,4.2,#N/A,#N/A,11.37,11.37,#N/A,4.35,13.78,#N/A,13.94,2.29,#N/A,#N/A,#N/A,18.59,#N/A,224.399955,90.9,#N/A
2005-07-11,9.71,#N/A,#N/A,7.745,4.09,#N/A,#N/A,11.49,11.49,#N/A,4.57,13.82,#N/A,13.99,2.41,#N/A,#N/A,#N/A,18.93,#N/A,215.999957,94,#N/A
2005-07-12,9.54,#N/A,#N/A,7.73,4.04,#N/A,#N/A,11.37,11.37,#N/A,4.44,13.4867,#N/A,13.7,2.38,#N/A,#N/A,#N/A,18.73,#N/A,215.999957,91.9,#N/A
2005-07-13,9.73,#N/A,#N/A,7.87,4,#N/A,#N/A,11.7,11.7,#N/A,4.47,14.1467,#N/A,13.98,2.35,#N/A,#N/A,#N/A,18.8,#N/A,209.999958,91.9,#N/A
2005-07-14,10.13,#N/A,#N/A,7.865,4.02,#N/A,#N/A,12.11,12.11,#N/A,4.52,14.6533,#N/A,14.42,2.58,#N/A,#N/A,#N/A,19.04,#N/A,209.999958,93,#N/A
2005-07-15,10.04,#N/A,#N/A,8.0325,4.07,#N/A,#N/A,11.88,11.88,#N/A,4.52,14.58,#N/A,14.22,2.6,#N/A,#N/A,#N/A,18.91,#N/A,215.999957,95.9,#N/A
2005-07-18,10,#N/A,#N/A,8.14,4.11,#N/A,#N/A,12.13,12.13,0.77,4.6,14.6733,#N/A,14.58,2.55,#N/A,#N/A,#N/A,19,#N/A,203.999959,93.2,#N/A
2005-07-19,10.65,#N/A,#N/A,8.1475,4.24,#N/A,#N/A,12.25,12.25,0.7,4.56,14.8867,#N/A,14.43,2.65,#N/A,#N/A,#N/A,19.7,#N/A,203.999959,96.9,#N/A
2005-07-20,10.85,#N/A,#N/A,8.555,4.26,#N/A,#N/A,12.71,12.71,0.7,4.59,15.2,#N/A,14.6,2.8,#N/A,#N/A,#N/A,20.39,#N/A,197.99996,101.1,#N/A
2005-07-21,10.6,#N/A,#N/A,8.3625,4.26,#N/A,#N/A,12.35,12.35,#N/A,4.63,14.0467,#N/A,14.4,2.95,#N/A,#N/A,#N/A,19.82,#N/A,191.999962,100.5,#N/A
2005-07-22,10.4,#N/A,#N/A,8.3125,4.21,#N/A,#N/A,12.41,12.41,#N/A,4.6,13.9733,#N/A,14.4,2.97,#N/A,#N/A,#N/A,19.78,#N/A,174.149965,98.5,#N/A
2005-07-25,10.5,#N/A,#N/A,8.325,4.23,#N/A,#N/A,11.92,11.92,0.7,4.62,13.66,#N/A,14.26,3.02,#N/A,#N/A,#N/A,19.61,#N/A,176.399965,100.7,#N/A
2005-07-26,11.25,#N/A,#N/A,8.52,4.18,#N/A,#N/A,12.27,12.27,#N/A,4.65,13.7533,#N/A,14.26,3.04,#N/A,#N/A,#N/A,19.39,#N/A,177.599964,101.3,#N/A
2005-07-27,11.5,#N/A,#N/A,8.43,4.11,#N/A,#N/A,12.39,12.39,0.86,4.6,13.6133,#N/A,14.21,3.11,#N/A,#N/A,#N/A,20.39,#N/A,170.399966,102.3,#N/A
2005-07-28,11.34,#N/A,#N/A,8.59,4.05,#N/A,#N/A,12.9,12.9,#N/A,4.6,13.8267,#N/A,14.26,2.87,#N/A,#N/A,#N/A,20.43,#N/A,165.599967,103.7,#N/A
2005-07-29,11.44,#N/A,#N/A,8.745,4.07,#N/A,#N/A,12.28,12.28,0.9,4.61,14,#N/A,14.19,2.9,#N/A,#N/A,#N/A,20.75,#N/A,151.19997,103.5,#N/A
2005-08-01,11.81,#N/A,#N/A,8.81,4.17,#N/A,#N/A,12.58,12.58,0.8,4.62,13.7933,#N/A,14.12,2.95,#N/A,#N/A,#N/A,21.1,#N/A,143.999971,102.6,#N/A
2005-08-02,11.96,#N/A,#N/A,8.775,4.09,#N/A,#N/A,12.62,12.62,#N/A,4.51,13.3999,#N/A,14.21,3.01,#N/A,#N/A,#N/A,21.09,#N/A,131.999974,104,#N/A
2005-08-03,11.87,#N/A,#N/A,8.88,4.1,#N/A,#N/A,12.64,12.64,0.7,4.47,13.5067,#N/A,14.32,2.94,#N/A,#N/A,#N/A,20.82,#N/A,137.999972,102.5,#N/A
2005-08-04,11.29,#N/A,#N/A,8.6175,4.1,#N/A,#N/A,12.33,12.33,#N/A,4.43,13.1133,#N/A,14.08,2.93,#N/A,#N/A,#N/A,20.08,#N/A,153.599969,98.7,#N/A
2005-08-05,11.02,#N/A,#N/A,8.445,4.13,#N/A,#N/A,11.89,11.89,0.71,4.45,13.1933,#N/A,13.96,2.88,#N/A,#N/A,#N/A,19.85,#N/A,197.99996,95.7,#N/A
2005-08-08,11.07,#N/A,#N/A,8.4225,4.11,#N/A,#N/A,11.72,11.72,#N/A,4.38,12.9533,#N/A,13.95,2.88,#N/A,#N/A,#N/A,20.3,#N/A,208.799958,98.7,#N/A
2005-08-09,11.14,#N/A,#N/A,8.3575,4.11,#N/A,#N/A,11.77,11.77,0.7,4.35,12.7067,#N/A,13.87,2.88,#N/A,#N/A,#N/A,21.58,#N/A,173.999965,97,#N/A
2005-08-10,11.15,#N/A,#N/A,8.3925,4.2,#N/A,#N/A,11.66,11.66,#N/A,4.25,12.74,#N/A,13.76,2.88,#N/A,#N/A,#N/A,22.06,#N/A,155.999969,94.4,#N/A
2005-08-11,11.07,#N/A,#N/A,8.325,4.21,#N/A,#N/A,11.82,11.82,0.7,4.07,12.68,#N/A,13.7,2.64,#N/A,#N/A,#N/A,21.86,#N/A,165.599967,96,#N/A
2005-08-12,11.04,#N/A,#N/A,8.3,4.9,#N/A,#N/A,11.37,11.37,0.88,4.04,12.7667,#N/A,13.64,2.35,#N/A,#N/A,#N/A,21.87,#N/A,170.399966,95.7,#N/A
2005-08-15,11,#N/A,#N/A,8.44,4.85,#N/A,#N/A,11.42,11.42,0.7,3.88,12.8467,#N/A,13.68,2.18,#N/A,#N/A,#N/A,22.04,#N/A,173.999965,95.1,#N/A
2005-08-16,11.02,#N/A,#N/A,8.5775,4.88,#N/A,#N/A,11.28,11.28,0.7,3.88,12.7333,#N/A,13.57,2.36,#N/A,#N/A,#N/A,25.01,#N/A,167.999966,96,#N/A
2005-08-17,11.17,#N/A,#N/A,8.8425,4.9,#N/A,#N/A,11.47,11.47,#N/A,3.94,13.22,#N/A,13.81,2.41,#N/A,#N/A,#N/A,24.7,#N/A,167.999966,96.8,#N/A
2005-08-18,10.85,#N/A,#N/A,8.61,4.7,#N/A,#N/A,11.55,11.55,#N/A,4.05,12.9133,#N/A,13.64,2.44,#N/A,#N/A,#N/A,24.11,#N/A,167.999966,94.7,#N/A
2005-08-19,10.6,#N/A,#N/A,8.4275,4.7,#N/A,#N/A,11.2,11.2,#N/A,4.02,12.8533,#N/A,13.59,2.55,#N/A,#N/A,#N/A,23.86,#N/A,191.999962,95.3,#N/A
2005-08-22,10.87,#N/A,#N/A,8.5,4.89,#N/A,#N/A,11.4,11.4,#N/A,4.05,12.88,#N/A,13.6,2.54,#N/A,#N/A,#N/A,24.15,#N/A,161.999968,94.8,#N/A
2005-08-23,10.94,#N/A,#N/A,8.475,4.89,#N/A,#N/A,11.35,11.35,#N/A,3.92,12.8333,#N/A,13.51,2.55,#N/A,#N/A,#N/A,24.18,#N/A,167.999966,94.3,#N/A
2005-08-24,10.67,#N/A,#N/A,8.4025,4.77,#N/A,#N/A,11.2,11.2,0.7,3.93,12.6667,#N/A,13.46,2.47,#N/A,#N/A,#N/A,23.85,#N/A,179.999964,93.8,#N/A
2005-08-25,10.69,#N/A,#N/A,8.445,4.87,#N/A,#N/A,11.26,11.26,#N/A,3.95,12.8,#N/A,13.59,2.56,#N/A,#N/A,#N/A,23.8,#N/A,167.999966,93.8,#N/A
2005-08-26,10.49,#N/A,#N/A,8.51,4.89,#N/A,#N/A,11.19,11.19,#N/A,3.95,12.76,#N/A,13.51,2.5,#N/A,#N/A,#N/A,23.38,#N/A,161.999968,92.5,#N/A
2005-08-29,10.5,#N/A,#N/A,8.4475,4.86,#N/A,#N/A,11.26,11.26,#N/A,3.89,12.7333,#N/A,13.44,2.35,#N/A,#N/A,#N/A,23.58,#N/A,169.199966,93.8,#N/A
2005-08-30,10.2,#N/A,#N/A,8.24,4.76,#N/A,#N/A,10.95,10.95,#N/A,3.8,12.58,#N/A,13.28,2.4,#N/A,#N/A,#N/A,23.19,#N/A,161.999968,91.8,#N/A
2005-08-31,10.33,#N/A,#N/A,8.43,4.86,#N/A,#N/A,10.85,10.85,#N/A,3.7,12.7,#N/A,13.32,2.41,#N/A,#N/A,#N/A,23.71,#N/A,155.999969,95.1,#N/A
2005-09-01,9.78,#N/A,#N/A,8.215,4.8,#N/A,#N/A,10.58,10.58,#N/A,3.47,12.0333,#N/A,13.14,2.25,#N/A,#N/A,#N/A,23.2,#N/A,151.19997,92.3,#N/A
2005-09-02,9.95,#N/A,#N/A,8.1725,4.65,#N/A,#N/A,10.29,10.29,#N/A,3.49,12.3467,#N/A,13.51,2.292,#N/A,#N/A,#N/A,22.98,#N/A,163.199967,92.5,#N/A
2005-09-06,10.37,#N/A,#N/A,8.1125,4.56,#N/A,#N/A,10.35,10.35,0.7,3.6,12.3533,#N/A,13.92,2.43,#N/A,#N/A,#N/A,23.65,#N/A,153.599969,95.2,#N/A
2005-09-07,10.36,#N/A,#N/A,8.22,4.6,#N/A,#N/A,10.35,10.35,#N/A,3.62,12.6,#N/A,13.73,2.42,#N/A,#N/A,#N/A,24.01,#N/A,149.99997,96.2,#N/A
2005-09-08,10.27,#N/A,#N/A,8.09,4.56,#N/A,#N/A,10.47,10.47,#N/A,3.65,12.3467,#N/A,13.77,2.43,#N/A,#N/A,#N/A,24.37,#N/A,143.999971,95.8,#N/A
2005-09-09,10.19,#N/A,#N/A,8.005,4.65,#N/A,#N/A,10.4,10.4,#N/A,3.5,12.4,#N/A,13.76,2.44,#N/A,#N/A,#N/A,24.2,#N/A,160.799968,94.3,#N/A
2005-09-12,10.86,#N/A,#N/A,8.2425,4.75,#N/A,#N/A,10.83,10.83,0.7,3.5,13,#N/A,14.03,2.41,#N/A,#N/A,#N/A,25.14,#N/A,165.599967,93.1,#N/A
2005-09-13,10.68,#N/A,#N/A,7.9875,4.7,#N/A,#N/A,10.17,10.17,0.7,3.46,12.6533,#N/A,13.8,2.42,#N/A,#N/A,#N/A,24.35,#N/A,155.999969,88.9,#N/A
2005-09-14,10.93,#N/A,#N/A,7.81,4.79,#N/A,#N/A,9.95,9.95,#N/A,3.43,12.5533,#N/A,13.64,2.4,#N/A,#N/A,#N/A,24.22,#N/A,158.399968,88.7,#N/A
2005-09-15,10.77,#N/A,#N/A,7.81,4.88,#N/A,#N/A,9.9,9.9,0.7,3.17,12.7,#N/A,13.8,2.35,#N/A,#N/A,#N/A,24.16,#N/A,143.999971,88.7,#N/A
2005-09-16,11.06,#N/A,#N/A,7.895,4.6,#N/A,#N/A,10.25,10.25,#N/A,3.4,12.7333,#N/A,14.6,2.35,#N/A,#N/A,#N/A,24.78,#N/A,143.999971,88.7,#N/A
2005-09-19,10.43,#N/A,#N/A,7.6775,4.56,#N/A,#N/A,9.68,9.68,#N/A,3.28,12.4467,#N/A,14.28,2.26,#N/A,#N/A,#N/A,24.3,#N/A,143.999971,87.9,#N/A
2005-09-20,10.39,#N/A,#N/A,7.655,4.56,#N/A,#N/A,9.63,9.63,#N/A,3.27,12.2667,#N/A,14.2,2.3,#N/A,#N/A,#N/A,24.42,#N/A,149.99997,87.8,#N/A
2005-09-21,10.04,#N/A,#N/A,7.27,4.59,#N/A,#N/A,9.1,9.1,0.9,3.14,11.8533,#N/A,14.22,2.25,#N/A,#N/A,#N/A,24.49,#N/A,137.999972,85.8,#N/A
2005-09-22,10.5,#N/A,#N/A,7.5,4.9,#N/A,#N/A,9.19,9.19,0.7,3.06,11.9933,#N/A,14.28,2.23,#N/A,#N/A,#N/A,24.67,#N/A,137.999972,87.4,#N/A
2005-09-23,10.95,#N/A,#N/A,7.54,4.9,#N/A,#N/A,9.61,9.61,#N/A,2.98,11.94,#N/A,14.53,2.24,#N/A,#N/A,#N/A,25.79,#N/A,128.399974,90,#N/A
2005-09-26,11.68,#N/A,#N/A,7.4975,4.9,#N/A,#N/A,9.56,9.56,#N/A,2.79,12.0867,19.3,14.42,2.27,#N/A,#N/A,#N/A,25.77,#N/A,131.999974,90.8,#N/A
2005-09-27,11.76,#N/A,#N/A,7.5125,4.89,#N/A,#N/A,9.7,9.7,#N/A,2.76,12.0867,19.3,14.55,2.3,#N/A,#N/A,#N/A,26.45,#N/A,137.999972,89.9,#N/A
